Chromosome/scaffold name	Gene stable ID	Gene start (bp)	Gene end (bp)	Gene name
HG1287_PATCH	ENSG00000264363	144561586	144591065	HIST2H2BB
HG1287_PATCH	ENSG00000264416	145782415	145799107	FAM72D
HG1287_PATCH	ENSG00000264430	148981595	148983971	RP11-495P10.5
HG1287_PATCH	ENSG00000264481	148005525	148006639	RP11-337C18.4
HG1287_PATCH	ENSG00000264499	148589235	148595681	GJA8
HG1287_PATCH	ENSG00000264522	150626747	150697152	OTUD7B
HG1287_PATCH	ENSG00000264524	150615066	150623313	MTMR11
HG1287_PATCH	ENSG00000264532	149734991	149737688	RP4-791M13.3
HG1287_PATCH	ENSG00000264601	149692724	149695942	RP4-791M13.5
HG1287_PATCH	ENSG00000264639	147705751	147810940	NBPF13P
HG1287_PATCH	ENSG00000264654	150944189	150951476	CA14
HG1287_PATCH	ENSG00000264665	146613005	146645521	RP11-315I20.1
HG1287_PATCH	ENSG00000264708	149575878	149719430	PDE4DIP
HG1287_PATCH	ENSG00000264719	150570875	150573097	HIST2H2BE
HG1287_PATCH	ENSG00000264738	150740279	150741449	RP11-458I7.1
HG1287_PATCH	ENSG00000264776	148614808	148679936	GPR89B
HG1287_PATCH	ENSG00000264805	145158950	145161205	RP11-666A1.4
HG1287_PATCH	ENSG00000264806	146510503	146528920	POLR3C
HG1287_PATCH	ENSG00000264863	145901266	145902353	AC241585.1
HG1287_PATCH	ENSG00000264980	147929056	147982177	CHD1L
HG1287_PATCH	ENSG00000264983	150092791	150154445	NOTCH2NL
HG1287_PATCH	ENSG00000264992	149579542	149581598	AC239802.1
HG1287_PATCH	ENSG00000265021	144406925	144407059	RNU1-92P
HG1287_PATCH	ENSG00000265030	144185602	144186927	RP11-763B22.6
HG1287_PATCH	ENSG00000265044	145098991	145099155	RNVU1-15
HG1287_PATCH	ENSG00000265066	144532512	144532919	RP5-998N21.3
HG1287_PATCH	ENSG00000265107	148443603	148445686	GJA5
HG1287_PATCH	ENSG00000265111	146357400	146394563	PDZK1
HG1287_PATCH	ENSG00000265133	150499686	150500096	HIST2H3D
HG1287_PATCH	ENSG00000265196	147864528	147866042	PDIA3P1
HG1287_PATCH	ENSG00000265228	151007891	151039610	PRPF3
HG1287_PATCH	ENSG00000265232	144591970	144592381	HIST2H3PS2
HG1287_PATCH	ENSG00000265241	146607983	146613951	RBM8A
HG1287_PATCH	ENSG00000265277	148333781	148356927	ACP6
HG1287_PATCH	ENSG00000265297	148949891	148950047	RNU1-120P
HG1287_PATCH	ENSG00000265307	150589733	150604297	SV2A
HG1287_PATCH	ENSG00000265318	145973025	145974170	RP11-89F3.2
HG1287_PATCH	ENSG00000265346	150906790	150922509	ANP32E
HG1287_PATCH	ENSG00000265348	147561736	147600709	HYDIN2
HG1287_PATCH	ENSG00000265360	147859186	147897983	RP11-337C18.8
HG1287_PATCH	ENSG00000265449	148920716	148920750	RP11-301M17.2
HG1287_PATCH	ENSG00000265464	149121520	149123341	RP11-495P10.10
HG1287_PATCH	ENSG00000265468	148958299	148967164	RP11-495P10.6
HG1287_PATCH	ENSG00000265475	144452955	144455498	RP11-403I13.6
HG1287_PATCH	ENSG00000265491	146432834	146510487	RNF115
HG1287_PATCH	ENSG00000265531	144561208	144569993	FCGR1C
HG1287_PATCH	ENSG00000265570	150574305	150587213	BOLA1
HG1287_PATCH	ENSG00000265581	144306409	144306942	PFN1P12
HG1287_PATCH	ENSG00000265609	148680716	148696007	PDZK1P2
HG1287_PATCH	ENSG00000265765	149015414	149031051	RP11-495P10.3
HG1287_PATCH	ENSG00000265797	145601107	145781943	SRGAP2B
HG1287_PATCH	ENSG00000265832	146597765	146605252	PEX11B
HG1287_PATCH	ENSG00000265862	149525898	149526147	RN7SKP88
HG1287_PATCH	ENSG00000265886	145603585	145606317	RP11-289H16.1
HG1287_PATCH	ENSG00000265897	145010684	145011001	RP11-763B22.7
HG1287_PATCH	ENSG00000265914	148106614	148106715	Y_RNA
HG1287_PATCH	ENSG00000265922	150469292	150498172	RP11-196G18.21
HG1287_PATCH	ENSG00000265925	148982207	148983686	RP11-495P10.7
HG1287_PATCH	ENSG00000265937	145919250	145919953	RP11-289I10.2
HG1287_PATCH	ENSG00000265963	144422481	144424319	RP11-403I13.5
HG1287_PATCH	ENSG00000265970	146703883	146708333	HFE2
HG1287_PATCH	ENSG00000265972	146678960	146682902	TXNIP
HG1287_PATCH	ENSG00000266011	149016686	149016809	Y_RNA
HG1287_PATCH	ENSG00000266054	146532044	146535368	NUDT17
HG1287_PATCH	ENSG00000266084	148680277	148698514	RP6-74O6.2
HG1287_PATCH	ENSG00000266095	148227827	148312631	BCL9
HG1287_PATCH	ENSG00000266131	150547686	150548919	RP11-196G18.23
HG1287_PATCH	ENSG00000266177	150954615	150967331	C1orf54
HG1287_PATCH	ENSG00000266198	147841521	147858965	PRKAB2
HG1287_PATCH	ENSG00000266225	150537491	150538039	HIST2H2AA4
HG1287_PATCH	ENSG00000266249	146414640	146425703	CD160
HG1287_PATCH	ENSG00000266322	144338465	144338630	RNU1-114P
HG1287_PATCH	ENSG00000266332	150469086	150478933	FCGR1A
HG1287_PATCH	ENSG00000266334	150951819	150955995	APH1A
HG1287_PATCH	ENSG00000266338	145107801	145148089	NBPF15
HG1287_PATCH	ENSG00000266350	149884411	149887505	WI2-1896O14.1
HG1287_PATCH	ENSG00000266386	150472074	150479435	RP11-196G18.3
HG1287_PATCH	ENSG00000266394	150440716	150441125	RP11-196G18.1
HG1287_PATCH	ENSG00000266434	144616409	144616797	RP5-998N21.8
HG1287_PATCH	ENSG00000266444	150898047	150898338	RN7SL480P
HG1287_PATCH	ENSG00000266472	150980264	150994799	AC242988.1
HG1287_PATCH	ENSG00000266474	146579262	146579898	RP11-315I20.3
HG1287_PATCH	ENSG00000266480	144476425	144478755	LINC00869
HG1287_PATCH	ENSG00000266562	151049506	151162981	RPRD2
HG1287_PATCH	ENSG00000266639	145105093	145105605	RP11-666A1.3
HG1287_PATCH	ENSG00000266681	148932584	148933100	RP11-301M17.1
HG1287_PATCH	ENSG00000266686	149021027	149021177	RNU1-122P
HG1287_PATCH	ENSG00000266723	148384209	148385750	RP11-533N14.3
HG1287_PATCH	ENSG00000266741	146651118	146665263	POLR3GL
HG1287_PATCH	ENSG00000266748	147872674	147912053	FMO5
HG1287_PATCH	ENSG00000266764	150968958	150973508	C1orf51
HG1287_PATCH	ENSG00000266773	149101612	149115776	RP11-495P10.1
HG1287_PATCH	ENSG00000266790	146975011	146975111	RNU6-1071P
HG1287_PATCH	ENSG00000266797	144281631	144322056	NBPF23
HG1287_PATCH	ENSG00000266842	149004098	149004428	RP11-495P10.4
HG1287_PATCH	ENSG00000266845	147737232	147738896	RP11-325P15.1
HG1287_PATCH	ENSG00000266874	149705086	149712684	RP4-791M13.4
HG1287_PATCH	ENSG00000266883	150923382	150923571	RNU2-17P
HG1287_PATCH	ENSG00000267846	148846103	148846564	AC239803.1
HG1287_PATCH	ENSG00000268043	147646386	147682613	AC244394.1
HG1287_PATCH	ENSG00000268065	145967531	145967694	RNVU1-14
HG1287_PATCH	ENSG00000268094	147643532	147644074	PFN1P8
HG1287_PATCH	ENSG00000268576	149283884	149366178	AC239811.1
HG1287_PATCH	ENSG00000269488	150536608	150537187	HIST2H2BC
HG1287_PATCH	ENSG00000269713	149740448	149768726	NBPF10
HG1287_PATCH	ENSG00000269861	150529456	150529948	HIST2H2BD
HG1287_PATCH	ENSG00000270206	145651440	145651550	RP3-365I19.2
HG1287_PATCH	ENSG00000270263	150539034	150540689	HIST2H3A
HG1287_PATCH	ENSG00000270276	150547179	150547574	HIST1H4A
HG1287_PATCH	ENSG00000270339	145279283	145280067	AC253578.1
HG1287_PATCH	ENSG00000270363	145956019	145956305	RP11-289I10.3
HG1287_PATCH	ENSG00000270384	146117942	146118108	RNU1-137P
HG1287_PATCH	ENSG00000270483	150323181	150323344	RNVU1-5
HG1287_PATCH	ENSG00000270519	145818577	145818668	AC241585.2
HG1287_PATCH	ENSG00000270537	150270238	150271022	AC242842.1
HG1287_PATCH	ENSG00000270582	148700832	148700998	RNU1-129P
HG1287_PATCH	ENSG00000270626	144515182	144515273	AC239798.1
HG1287_PATCH	ENSG00000270629	149219394	149282305	AC239811.2
HG1287_PATCH	ENSG00000270650	149435202	149436370	AC245389.1
HG1287_PATCH	ENSG00000270722	146152032	146152195	RNVU1-7
HG1287_PATCH	ENSG00000270738	148815912	148816313	PFN1P4
HG1287_PATCH	ENSG00000270746	149482212	149482740	RP4-725K1.1
HG1287_PATCH	ENSG00000270758	144228060	144228125	AC239859.1
HG1287_PATCH	ENSG00000270827	150525953	150527608	HIST2H3C
HG1287_PATCH	ENSG00000270834	149048785	149048948	RNVU1-10
HG1287_PATCH	ENSG00000270840	146738496	146738659	RNVU1-6
HG1287_PATCH	ENSG00000270860	144385871	144386034	RNVU1-17
HG1287_PATCH	ENSG00000270867	150423724	150423815	AC243772.1
HG1287_PATCH	ENSG00000270872	144661157	144754876	SRGAP2D
HG1287_PATCH	ENSG00000270882	150519072	150519467	HIST1H4A
HG1287_PATCH	ENSG00000270913	145927830	145928614	PPIAL4D
HG1287_PATCH	ENSG00000270979	144470791	144471086	RP11-403I13.10
HG1287_PATCH	ENSG00000271001	147030421	147031205	AC243756.1
HG1287_PATCH	ENSG00000271112	145087484	145087770	RP11-666A1.7
HG1287_PATCH	ENSG00000271121	146984419	146985587	AC243756.2
HG1287_PATCH	ENSG00000271254	145976421	146277520	NBPF10
HG1287_PATCH	ENSG00000271345	148725168	148725331	RNVU1-9
HG1287_PATCH	ENSG00000271372	146094187	146094588	PFN1P3
HG1287_PATCH	ENSG00000271383	150162303	150242670	AC242842.2
HG1287_PATCH	ENSG00000271425	146752733	146831219	AC239799.1
HG1287_PATCH	ENSG00000271567	145059290	145060074	AC246785.1
HG1287_PATCH	ENSG00000271601	146619839	146644434	AC243547.1
HG1287_PATCH	ENSG00000271636	149693492	149693557	AC239802.2
HG1287_PATCH	ENSG00000271684	144415822	144415985	RNVU1-18
HG1287_PATCH	ENSG00000271719	148131994	148132548	OR13Z2P
HG1287_PATCH	ENSG00000271928	148168653	148169043	OR13Z3P
HG1287_PATCH	ENSG00000272031	146645856	146650997	ANKRD34A
HG1287_PATCH	ENSG00000272058	150388743	150392131	AC243772.2
HG1287_PATCH	ENSG00000272150	146260284	146274466	AC239860.1
HG1287_PATCH	ENSG00000272196	150528636	150529113	HIST2H2AA3
HG1287_PATCH	ENSG00000272207	150836333	150846010	PLEKHO1
HG1287_PATCH	ENSG00000272252	147950795	147971812	AC242426.1
HG1287_PATCH	ENSG00000272419	145852607	145856510	AC241585.3
HG1287_PATCH	ENSG00000272427	147429220	147460378	AC241929.1
HG1287_PATCH	ENSG00000272535	147862017	147864155	RP11-337C18.9
HG1287_PATCH	ENSG00000272778	147859601	147939074	RP11-337C18.10
HG1287_PATCH	ENSG00000272785	144590716	144592379	RP5-998N21.10
HG1287_PATCH	ENSG00000272965	148698214	148698643	XXyac-YX155B6.7
HG1287_PATCH	ENSG00000273134	149950667	149951231	RP11-326G21.1
HG1287_PATCH	ENSG00000273147	150532231	150532901	RP11-196G18.24
HG1287_PATCH	ENSG00000273251	149044660	149045101	RP6-74O6.6
HG1287_PATCH	ENSG00000273296	145375927	145377287	FP700107.1
HG1292_PATCH	ENSG00000263353	121432369	121433153	PPIAL4A
HG1292_PATCH	ENSG00000263560	121455774	121456861	AC241377.1
HG1292_PATCH	ENSG00000263850	121629975	121638933	FCGR1B
HG1292_PATCH	ENSG00000264214	122037002	122053006	RP11-344P13.4
HG1292_PATCH	ENSG00000264335	121684674	121685061	RP11-439A17.5
HG1292_PATCH	ENSG00000264656	120669597	120669697	RNU6-465P
HG1292_PATCH	ENSG00000264820	121710269	121728190	FAM72B
HG1292_PATCH	ENSG00000264938	122044967	122046514	RP11-344P13.3
HG1292_PATCH	ENSG00000265305	122061968	122111416	EMBP1
HG1292_PATCH	ENSG00000265389	121727603	121730136	RP11-439A17.7
HG1292_PATCH	ENSG00000265497	121632912	121640278	RP11-439A17.9
HG1292_PATCH	ENSG00000265540	121650833	121659880	HIST2H2BA
HG1292_PATCH	ENSG00000265723	121660818	121661233	HIST2H3DP1
HG1292_PATCH	ENSG00000265792	121939377	122005752	AL592494.5
HG1292_PATCH	ENSG00000265808	120698575	120719144	SEC22B
HG1292_PATCH	ENSG00000265834	121630151	121659299	RP11-439A17.10
HG1292_PATCH	ENSG00000265952	122116569	122123147	RP11-344P13.1
HG1292_PATCH	ENSG00000266056	121955342	121971897	RP11-343N15.2
HG1292_PATCH	ENSG00000266116	121660749	121689449	RP11-439A17.4
HG1292_PATCH	ENSG00000266659	121907886	121930711	SRGAP2C
HG1292_PATCH	ENSG00000266766	120477737	120612326	AL512503.1
HG1292_PATCH	ENSG00000266833	121902779	121941429	RP11-343N15.1
HG1292_PATCH	ENSG00000270026	121934018	121935343	RP11-343N15.5
HG1292_PATCH	ENSG00000270231	120978974	121010467	NBPF10
HG1292_PATCH	ENSG00000270392	120975013	120976326	AC241952.1
HG1292_PATCH	ENSG00000272089	120823868	120825921	AC244669.1
HG1292_PATCH	ENSG00000272497	121157717	121159770	AC247039.1
HG1292_PATCH	ENSG00000273043	122060989	122061452	RP11-344P13.6
HG1292_PATCH	ENSG00000273136	121356529	121384104	AC253572.1
HG1292_PATCH	ENSG00000273379	120619239	120619714	RP11-114O18.1
HG1292_PATCH	ENSG00000273429	121266731	121346462	AC253572.2
HG1293_PATCH	ENSG00000241541	206811541	206811653	Y_RNA
HG1293_PATCH	ENSG00000263431	206567509	206568017	CH17-76K2.4
HG1293_PATCH	ENSG00000263498	206224448	206224837	RP11-38J22.2
HG1293_PATCH	ENSG00000263528	206534037	206560450	IKBKE
HG1293_PATCH	ENSG00000263536	206592476	206593267	RP11-534L20.4
HG1293_PATCH	ENSG00000263687	206249817	206265981	FAM72A
HG1293_PATCH	ENSG00000263695	206745524	206745596	SNORD112
HG1293_PATCH	ENSG00000263961	206098792	206166009	C1orf186
HG1293_PATCH	ENSG00000264375	206698210	206699183	RP11-343H5.6
HG1293_PATCH	ENSG00000264533	206759398	206759830	RP11-343H5.4
HG1293_PATCH	ENSG00000264606	206072825	206087470	CTSE
HG1293_PATCH	ENSG00000264611	206442425	206445160	SRGAP2-AS1
HG1293_PATCH	ENSG00000264649	206181344	206190366	RP11-38J22.3
HG1293_PATCH	ENSG00000265027	206173253	206181260	AVPR1B
HG1293_PATCH	ENSG00000265183	206143800	206143885	SNORD60
HG1293_PATCH	ENSG00000265184	206699097	206747980	DYRK3
HG1293_PATCH	ENSG00000265448	206396888	206396999	RP11-421E17.4
HG1293_PATCH	ENSG00000265476	206554677	206561289	C1orf147
HG1293_PATCH	ENSG00000265640	206238621	206240807	RP11-38J22.1
HG1293_PATCH	ENSG00000265823	206634853	206676024	EIF2D
HG1293_PATCH	ENSG00000266028	206266906	206527996	SRGAP2
HG1293_PATCH	ENSG00000266094	206571091	206652844	RASSF5
HG1293_PATCH	ENSG00000266641	206748505	206797844	MAPKAPK2
HG1304_PATCH	ENSG00000263699	112430063	112576141	LAMA4
HG1304_PATCH	ENSG00000264440	112408802	112423993	FAM229B
HG1304_PATCH	ENSG00000264528	112391980	112408732	TUBE1
HG1304_PATCH	ENSG00000266134	112375275	112392172	WISP3
HG1304_PATCH	ENSG00000266735	112517642	112517748	RNU6-1226P
HG1304_PATCH	ENSG00000266823	112475967	112487670	RP1-142L7.5
HG1304_PATCH	ENSG00000266888	112557295	112671296	RP11-506B6.6
HG1304_PATCH	ENSG00000270663	112555367	112555960	RP1-142L7.8
HG1304_PATCH	ENSG00000271233	112538842	112540772	RP1-142L7.9
HG1308_PATCH	ENSG00000263487	130135952	130136045	MIR335
HG1308_PATCH	ENSG00000263619	130517374	130592303	AC016831.7
HG1308_PATCH	ENSG00000264035	130266449	130266567	RNA5SP246
HG1308_PATCH	ENSG00000264307	130503858	130507379	AC016831.6
HG1308_PATCH	ENSG00000264509	130020180	130027955	CPA1
HG1308_PATCH	ENSG00000264872	130126046	130146133	MEST
HG1308_PATCH	ENSG00000265177	130605414	130773830	LINC-PINT
HG1308_PATCH	ENSG00000265410	130544646	130576964	MIR29B1
HG1308_PATCH	ENSG00000265571	130486859	130487165	AC016831.3
HG1308_PATCH	ENSG00000265594	130036375	130082274	CEP41
HG1308_PATCH	ENSG00000266159	130332302	130351086	TSGA13
HG1308_PATCH	ENSG00000266212	130121332	130124233	RP11-2E11.5
HG1308_PATCH	ENSG00000266265	130394889	130397715	KLF14
HG1308_PATCH	ENSG00000266292	129984656	130008571	CPA5
HG1308_PATCH	ENSG00000266516	130308876	130309276	RP11-303K3.1
HG1308_PATCH	ENSG00000266572	130486522	130486873	AC016831.5
HG1308_PATCH	ENSG00000266779	130146082	130332402	COPG2
HG1308_PATCH	ENSG00000270461	130453862	130455378	RP11-36B6.1
HG1308_PATCH	ENSG00000270515	130149781	130151893	RP11-2E11.8
HG1308_PATCH	ENSG00000270561	130207103	130210545	COPG2IT1
HG1308_PATCH	ENSG00000270869	130147501	130148123	RP11-2E11.9
HG1308_PATCH	ENSG00000270932	130593863	130595860	RP11-138A9.1
HG1308_PATCH	ENSG00000271706	130135635	130138268	hsa-mir-335
HG1308_PATCH	ENSG00000272014	130217801	130218782	ABBA01057584.1
HG1308_PATCH	ENSG00000273005	130125883	130126024	RP11-2E11.10
HG1308_PATCH	ENSG00000273491	130600118	130603315	RP11-138A9.2
HG1322_PATCH	ENSG00000263668	29770729	29771525	RPL7AP7
HG1322_PATCH	ENSG00000263992	29916221	29918195	HLA-W
HG1322_PATCH	ENSG00000264100	29858199	29859330	HLA-T
HG1322_PATCH	ENSG00000264325	29759097	29769948	CR925767.1
HG1322_PATCH	ENSG00000264487	29893936	29894121	HLA-U
HG1322_PATCH	ENSG00000264683	29868164	29868530	DDX39BP1
HG1322_PATCH	ENSG00000264751	29794491	29798554	HLA-G
HG1322_PATCH	ENSG00000265088	29901734	29902726	HCG4P5
HG1322_PATCH	ENSG00000265434	29902129	29909270	HLA-ABC
HG1322_PATCH	ENSG00000266161	29888048	29890825	HLA-K
HG1322_PATCH	ENSG00000266519	29869403	29870265	MCCD1P1
HG1322_PATCH	ENSG00000266796	29849263	29852708	CT009496.1
HG1322_PATCH	ENSG00000266810	29780097	29780228	MICG
HG1322_PATCH	ENSG00000270063	29887572	29888562	HCG4B
HG1322_PATCH	ENSG00000270950	29730998	29731132	XXbac-BPG170G13.31
HG1350_HG959_PATCH	ENSG00000272552	42263803	42292798	AC011513.4
HG1350_HG959_PATCH	ENSG00000272584	42472487	42503402	ATP1A3
HG1350_HG959_PATCH	ENSG00000272611	42302342	42317458	CEACAM3
HG1350_HG959_PATCH	ENSG00000272616	42335597	42336843	HNRNPA1P52
HG1350_HG959_PATCH	ENSG00000272684	42179212	42212881	CEACAM7
HG1350_HG959_PATCH	ENSG00000272706	42504226	42575403	GRIK5
HG1350_HG959_PATCH	ENSG00000272708	42124876	42132979	CEACAM4
HG1350_HG959_PATCH	ENSG00000272743	42214490	42235703	CEACAM5
HG1350_HG959_PATCH	ENSG00000272816	42105640	42111889	CEACAMP3
HG1350_HG959_PATCH	ENSG00000272852	42365823	42378831	RPS19
HG1350_HG959_PATCH	ENSG00000272876	42082084	42092748	AC243960.1
HG1350_HG959_PATCH	ENSG00000272878	42158581	42158868	AC005794.1
HG1350_HG959_PATCH	ENSG00000272879	42389105	42413350	ARHGEF1
HG1350_HG959_PATCH	ENSG00000272881	42462586	42465295	RABAC1
HG1350_HG959_PATCH	ENSG00000272938	42051097	42061367	AC006129.2
HG1350_HG959_PATCH	ENSG00000272939	42256882	42278113	CEACAM6
HG1350_HG959_PATCH	ENSG00000272985	42383025	42387277	CD79A
HG1350_HG959_PATCH	ENSG00000272997	41937223	41946622	ATP5SL
HG1350_HG959_PATCH	ENSG00000273020	42214517	42267187	CEA
HG1350_HG959_PATCH	ENSG00000273101	42145564	42146507	AC005626.3
HG1350_HG959_PATCH	ENSG00000273111	42342979	42350578	LYPD4
HG1350_HG959_PATCH	ENSG00000273152	41960074	42006554	AC011526.1
HG1350_HG959_PATCH	ENSG00000273158	42414424	42416002	CTD-2575K13.6
HG1350_HG959_PATCH	ENSG00000273166	42111246	42111576	DNAJC19P2
HG1350_HG959_PATCH	ENSG00000273168	42144474	42144804	DNAJC19P3
HG1350_HG959_PATCH	ENSG00000273205	41949063	41950670	C19orf69
HG1350_HG959_PATCH	ENSG00000273280	42026948	42027894	PLEKHA3P1
HG1350_HG959_PATCH	ENSG00000273405	42037111	42038079	AC006129.1
HG1350_HG959_PATCH	ENSG00000273435	42041088	42042809	AC006129.4
HG1350_HG959_PATCH	ENSG00000273436	42350648	42358238	DMRTC2
HG1350_HG959_PATCH	ENSG00000273479	42012057	42012803	AC005795.1
HG1423_PATCH	ENSG00000267928	36229213	36229752	HMGB1P16
HG1423_PATCH	ENSG00000268212	36246735	36403433	CXorf30
HG1423_PATCH	ENSG00000268258	36738035	36738338	RP11-492O8.1
HG1423_PATCH	ENSG00000268451	37061140	37061694	FTH1P18
HG1423_PATCH	ENSG00000268502	37003640	37004210	BX842568.4
HG1423_PATCH	ENSG00000268867	36980313	36981542	BX842568.2
HG1423_PATCH	ENSG00000269062	36976030	36976256	BX842568.1
HG1423_PATCH	ENSG00000269230	37026476	37029783	FAM47C
HG1423_PATCH	ENSG00000269351	36595513	36595608	AC233287.1
HG1423_PATCH	ENSG00000269453	36392910	36393300	RPS15AP40
HG1423_PATCH	ENSG00000269664	37095968	37096518	RP11-31H15.2
HG1423_PATCH	ENSG00000272999	36383743	36458409	RP11-87M18.2
HG1424_PATCH	ENSG00000267902	37352083	37352610	FTH1P19
HG1424_PATCH	ENSG00000268169	37301585	37302130	RP11-357K9.2
HG1424_PATCH	ENSG00000268431	37209337	37317357	PRRG1
HG1424_PATCH	ENSG00000268437	37401139	37405324	FAM47DP
HG1424_PATCH	ENSG00000268765	37640073	37673523	CYBB
HG1424_PATCH	ENSG00000269348	37151230	37152289	MOB1AP2
HG1424_PATCH	ENSG00000269380	37545821	37592192	XK
HG1424_PATCH	ENSG00000269550	37209392	38547737	TM4SF2
HG1424_PATCH	ENSG00000269670	37431631	37544525	LANCL3
HG1424_PATCH	ENSG00000269704	37365372	37365922	FTH1P27
HG1424_PATCH	ENSG00000272185	37479778	37487256	AC233297.1
HG1425_PATCH	ENSG00000267862	75875333	75876394	RP1-279N11.1
HG1425_PATCH	ENSG00000267866	75249730	75250165	RP3-481A17.1
HG1425_PATCH	ENSG00000268005	76594047	76601154	BX682235.1
HG1425_PATCH	ENSG00000268019	75554676	75555680	LDHBP2
HG1425_PATCH	ENSG00000268539	75442472	75442932	RP11-322A17.1
HG1425_PATCH	ENSG00000269056	75392771	75398039	PBDC1
HG1425_PATCH	ENSG00000269204	75464803	75464909	RNU6-867P
HG1425_PATCH	ENSG00000269593	75874844	75874962	RNA5SP508
HG1425_PATCH	ENSG00000269616	76286544	76286662	RNA5SP509
HG1425_PATCH	ENSG00000269654	75647488	75651186	MAGEE1
HG1425_PATCH	ENSG00000269677	76225239	76225336	MIR325
HG1426_PATCH	ENSG00000268385	77098243	77098349	RNU6-854P
HG1426_PATCH	ENSG00000268853	76715111	76718232	FGF16
HG1426_PATCH	ENSG00000268946	76765832	77047170	ATRX
HG1426_PATCH	ENSG00000269083	77160392	77168327	COX7B
HG1426_PATCH	ENSG00000269135	77228915	77230592	PGAM4
HG1426_PATCH	ENSG00000269257	77390702	77400660	TAF9B
HG1426_PATCH	ENSG00000269346	77426650	77433376	FNDC3CP
HG1426_PATCH	ENSG00000269395	77171651	77311349	ATP7A
HG1426_PATCH	ENSG00000269639	77087318	77156547	MAGT1
HG1426_PATCH	ENSG00000269666	77326142	77390250	PGK1
HG1426_PATCH	ENSG00000269702	77146331	77146584	RN7SL460P
HG1426_PATCH	ENSG00000269744	76988821	76989034	FABP5P15
HG1426_PATCH	ENSG00000269803	77171695	77225844	RP5-1000K24.2
HG1433_PATCH	ENSG00000262401	52255077	52263803	XAGE1B
HG1433_PATCH	ENSG00000267833	52365935	52376948	SSX8
HG1433_PATCH	ENSG00000267836	50773422	50774357	RP11-104D21.1
HG1433_PATCH	ENSG00000267864	52439896	52450189	SSX2
HG1433_PATCH	ENSG00000267897	53652054	53652161	RNA5SP505
HG1433_PATCH	ENSG00000267944	52907391	52907557	RP11-258C19.4
HG1433_PATCH	ENSG00000267972	50111880	50213722	DGKK
HG1433_PATCH	ENSG00000267995	52387090	52397900	SSX7
HG1433_PATCH	ENSG00000268011	50825818	50834228	RP11-104D21.2
HG1433_PATCH	ENSG00000268018	51546007	51645357	MAGED1
HG1433_PATCH	ENSG00000268054	52288151	52290695	RP13-34L8.7
HG1433_PATCH	ENSG00000268071	52269974	52270838	RBM22P6
HG1433_PATCH	ENSG00000268077	51453791	51455131	CENPVP1
HG1433_PATCH	ENSG00000268113	51793860	51797255	RP11-114H20.1
HG1433_PATCH	ENSG00000268114	52450602	52452933	RP11-552J9.15
HG1433_PATCH	ENSG00000268134	52640400	52651556	FAM156A
HG1433_PATCH	ENSG00000268158	53811324	53926281	FAM120C
HG1433_PATCH	ENSG00000268188	53174258	53177373	HSD17B10
HG1433_PATCH	ENSG00000268244	53205209	53205310	VTRNA3-1P
HG1433_PATCH	ENSG00000268247	52567267	52572267	RP13-77O11.11
HG1433_PATCH	ENSG00000268251	53300192	53300274	MIRLET7F2
HG1433_PATCH	ENSG00000268269	52825367	52831540	TSPYL2
HG1433_PATCH	ENSG00000268270	53890372	53890659	RP11-161N3.3
HG1433_PATCH	ENSG00000268273	51486385	51489228	GSPT2
HG1433_PATCH	ENSG00000268312	53679676	53791958	PHF8
HG1433_PATCH	ENSG00000268319	53511986	53512219	RP11-272G22.2
HG1433_PATCH	ENSG00000268347	52125053	52128614	CTD-2267G17.2
HG1433_PATCH	ENSG00000268350	52690258	52701414	FAM156A
HG1433_PATCH	ENSG00000268369	51806347	51806474	SNORA11E
HG1433_PATCH	ENSG00000268372	52975876	53064324	IQSEC2
HG1433_PATCH	ENSG00000268405	51613706	51613809	RNU6-504P
HG1433_PATCH	ENSG00000268406	52837145	52910014	LINC01155
HG1433_PATCH	ENSG00000268435	53175722	53176032	RP3-339A18.6
HG1433_PATCH	ENSG00000268447	52494231	52504536	SSX2
HG1433_PATCH	ENSG00000268448	52398207	52400254	RP11-552J9.9
HG1433_PATCH	ENSG00000268476	52792091	52823615	GPR173
HG1433_PATCH	ENSG00000268494	52524452	52528786	RP13-77O11.8
HG1433_PATCH	ENSG00000268534	52415718	52420051	SSXP5
HG1433_PATCH	ENSG00000268572	52191587	52194138	RP11-204I15.1
HG1433_PATCH	ENSG00000268585	51666552	51666740	RP11-234P3.4
HG1433_PATCH	ENSG00000268668	50334647	50557302	SHROOM4
HG1433_PATCH	ENSG00000268682	51804827	51812272	MAGED4B
HG1433_PATCH	ENSG00000268692	53550776	53551623	RP11-272G22.3
HG1433_PATCH	ENSG00000268726	53568887	53569309	RP13-444K19.1
HG1433_PATCH	ENSG00000268775	52430363	52430633	RP11-552J9.11
HG1433_PATCH	ENSG00000268776	52304769	52305301	RP13-34L8.8
HG1433_PATCH	ENSG00000268780	53199273	53200029	RP3-339A18.3
HG1433_PATCH	ENSG00000268792	52539144	52541101	SPANXN5
HG1433_PATCH	ENSG00000268806	53966324	53967062	RPL7AP71
HG1433_PATCH	ENSG00000268905	52228046	52228916	RBM22P10
HG1433_PATCH	ENSG00000268910	51599968	51601066	RP11-22B10.3
HG1433_PATCH	ENSG00000268934	52252903	52253164	RBM22P7
HG1433_PATCH	ENSG00000268939	51099944	51139462	RP11-348F1.3
